GeoFips,GeoName,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",279691,286672,293292,301368,310926,320746,331666,340400,348770,355842,361527,367103,372647,379274,381216,385120,389815,398436,408757,419888,430988,440732,450737,460703,470206,478978,487906,495459,504247,513021,522374,532425,545746,561767,577040,588773,599873,606239,613373,622956,633070,643219
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",792748,798210,808238,820775,837101,851930,877354,897677,937318,971970,983657,987888,983997,970003,966423,969976,972512,983942,998407,1014998,1029338,1039343,1051886,1065333,1075233,1088347,1098132,1108860,1122241,1134419,1145524,1161308,1182668,1199665,1216645,1237780,1257896,1277632,1298832,1321527,1337930,1359199
36500,"Olympia-Lacey-Tumwater, WA (Metropolitan Statistical Area)",89466,93760,97798,106529,112782,119176,125325,129326,132109,133899,135721,138632,141998,145813,150439,155365,163014,169388,176407,183054,186997,192013,196247,199512,202050,204873,208287,212421,216313,219499,222985,227023,232688,237772,244332,249936,253048,256623,258949,262469,265722,268989
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",652850,649131,656376,655126,658391,657736,654969,657562,660724,663573,668605,671289,672408,672505,677009,680885,687913,696443,704360,708077,715120,724894,736937,746356,753844,761603,769291,776165,783567,792086,803214,814309,824961,834554,845119,856233,868031,877809,887787,898559,909504,920790
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",680514,689597,704932,725644,749095,780907,813225,845498,877348,916199,957644,996347,1038445,1082164,1119977,1171413,1240724,1283301,1318902,1357101,1394315,1428415,1469619,1520145,1567910,1607993,1656890,1710359,1760345,1811544,1878077,1955794,2020057,2057865,2087489,2111917,2139975,2180117,2233131,2281217,2339238,2407405
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",129132,130425,130569,130632,129936,130845,131746,131335,131330,131539,133106,134219,135372,136319,138161,139004,140871,143263,145449,148031,148867,150725,152206,153525,154444,155801,157103,158163,159134,159440,160130,161451,162727,164037,164910,166429,167146,167591,168645,169420,169486,169433
36980,"Owensboro, KY (Metropolitan Statistical Area)",98996,99816,100389,100759,101985,103209,103927,104247,104731,105422,106527,106197,105746,105054,104527,104559,104716,105194,106017,106646,107539,108234,108573,108851,109075,109533,110064,109991,110190,110735,110999,111469,112152,112900,113651,114385,114815,115473,116360,116938,117270,118451
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",433885,448918,460485,478695,494086,512189,532827,546389,562142,575586,588790,602819,615422,632062,650851,664692,670117,675706,684143,689943,698509,703486,710215,721107,730779,743357,756506,766689,779489,788070,793994,794197,798183,800027,806353,815130,825175,830061,833566,838135,842648,846263
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",238464,241241,240791,241451,251031,263038,275664,285963,299098,310006,322780,336935,349183,359628,371547,384423,403209,415512,425584,436282,444198,451310,455889,461686,467624,472138,477819,486429,495425,504847,518722,529907,535138,539719,542378,542109,543996,544420,547074,550410,555747,566018
37460,"Panama City, FL (Metropolitan Statistical Area)",86559,89167,91847,93418,94759,97516,98318,100445,103904,106027,109256,113707,118149,121417,123857,125703,127323,130000,133432,137127,139636,142101,144826,146651,147011,148149,148393,150207,152741,155044,158804,162917,165644,165345,166267,167464,169286,169970,172518,175733,179809,183408
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",92182,93160,94121,94964,96719,97422,98551,98486,97500,97368,96959,96427,95949,94480,93892,92654,92156,92547,93148,93766,94190,94428,94308,94229,94035,93958,93711,93536,93424,92974,92705,92655,92343,92295,92528,92544,92712,92734,92551,92592,92559,92507
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",267551,275666,282287,285381,286428,289161,291830,299477,303905,312280,315257,320743,327528,334873,333905,341654,345706,352981,361975,367689,373790,380205,388477,399925,408930,410026,413085,419037,425006,428066,435466,439471,443378,443551,445392,446559,450999,455303,461889,467466,471131,476193
37900,"Peoria, IL (Metropolitan Statistical Area)",419469,421670,424983,425828,427665,427585,431519,431170,426671,420685,413134,404250,396484,393240,392830,395319,397346,399686,400570,400820,401200,404828,405361,405240,405451,406015,404875,403480,403899,403961,405592,407224,409074,411451,413206,416463,416172,417308,417983,419699,417561,415407
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",5295959,5288609,5280969,5264778,5247420,5248348,5244018,5250278,5257004,5261664,5279124,5294461,5335416,5383434,5421382,5434490,5445186,5479918,5503640,5533081,5562336,5586177,5602154,5615600,5640015,5665210,5691968,5713954,5743383,5773864,5804535,5829139,5856125,5882126,5906917,5941539,5974469,6013427,6047506,6074788,6106258,6129946
38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",1301957,1337680,1366423,1416931,1476485,1546348,1612182,1658988,1708649,1761819,1837457,1931978,2013320,2102571,2162647,2217530,2249116,2319206,2398760,2491818,2613502,2744046,2855711,2963714,3074532,3178349,3273477,3363736,3452470,3536388,3637332,3774696,3914212,4018128,4106372,4153609,4200238,4233021,4293086,4349413,4417491,4488678
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",105251,105335,106074,106613,108520,110555,111988,111883,110538,109954,109561,108892,108437,108653,108561,107985,106958,107267,107590,107282,107791,107714,107707,107720,107440,107241,107184,106464,105965,105465,104665,103917,103121,101921,101305,100593,100128,99196,97701,96167,95390,94630
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",2703028,2700715,2693955,2683597,2674747,2659625,2646406,2630712,2620312,2606777,2581947,2542677,2516600,2494837,2479863,2469921,2469681,2476980,2486034,2490949,2486989,2480098,2471209,2460208,2449747,2438518,2428303,2417480,2408348,2401168,2389107,2374483,2364039,2358914,2356802,2355432,2358574,2368043,2374103,2379483,2381872,2379439
38340,"Pittsfield, MA (Metropolitan Statistical Area)",149649,148788,146360,144826,146354,145437,145081,144629,142162,141969,141767,140938,140396,140268,139787,139790,139423,138661,137809,137139,137176,136885,136657,136602,135763,135227,134769,133928,133529,133423,133076,132563,131977,131883,131372,131264,131427,131106,131297,130946,130759,130199
38540,"Pocatello, ID (Metropolitan Statistical Area)",61389,62788,65932,68838,70546,71582,72516,73434,74016,74293,74217,74284,74251,73338,72718,73002,73312,74517,76544,78268,80153,81323,81721,82315,82642,83150,83212,83718,83858,83605,84266,84845,86055,86870,88173,89622,90869,91288,91338,90893,90801,91306
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",356106,360891,365186,372562,377860,383159,385753,391072,394395,399275,405463,411789,417991,424840,433634,438759,442790,445414,446901,449643,453695,457522,463883,470167,475444,481966,489179,494975,500178,504858,508428,510287,510614,512265,514191,514728,514139,517237,519765,523073,528051,530845
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",1174809,1192510,1213090,1242430,1275246,1312315,1346705,1364523,1373347,1371007,1380339,1391424,1409733,1423238,1454141,1487217,1535965,1584767,1625751,1669701,1708216,1749224,1797066,1839867,1875365,1906262,1934792,1971152,2002918,2024115,2039297,2067325,2103164,2137828,2172853,2206737,2232383,2263852,2290274,2313673,2347475,2386057
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",112792,117754,122024,126939,133944,143206,153770,163782,173600,181413,189879,197784,206964,217839,227640,239233,254702,263143,269716,277235,285006,290527,297947,304912,311185,316323,320819,328315,338741,351522,368277,383877,397053,410402,417520,419850,425008,427403,430287,434026,439965,448782
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",475356,483292,483589,489832,495984,502051,505849,509660,513751,519246,526116,531875,538304,547857,557662,562322,569041,573990,580407,584584,585604,589989,594986,599795,605983,614216,623806,632386,640675,649508,655793,658884,661620,663783,666468,668966,671628,674594,674920,676621,677831,679560
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",50233,50194,55746,59742,62377,65842,68705,70883,74009,76769,79633,82642,89025,93811,99493,103651,108818,113119,118427,125164,131986,139901,146414,151924,157686,162943,168608,172636,177362,182090,187822,195424,204082,208773,211211,211172,210916,210711,211394,213557,216582,219393
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1412609,1406082,1415810,1422032,1425662,1430055,1424092,1429942,1431288,1434222,1441812,1451669,1462482,1478976,1493594,1503781,1513216,1519234,1522392,1528117,1532065,1535833,1541702,1548897,1558350,1571610,1586085,1595424,1608716,1617623,1620567,1613353,1607583,1602603,1601459,1600970,1604429,1609513,1617546,1624636,1633482,1640944
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",174411,179319,185213,196202,204554,215721,225440,232150,238395,243424,247068,250774,253249,256199,260016,266166,270713,278950,289947,302004,314918,325204,337667,347876,361197,369707,380079,394059,405672,414780,425023,439623,457471,479181,497639,515010,530529,542349,552446,565166,575858,589239
39380,"Pueblo, CO (Metropolitan Statistical Area)",124611,126644,125675,124638,123963,125884,126012,125863,125299,125737,124183,123851,124111,124312,123745,123639,123134,123447,124387,126644,128787,130865,132686,134792,137690,140184,141800,144014,146537,147907,148654,149825,152026,155121,156748,157846,159368,160044,160465,160666,160872,162401
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",41468,43796,44299,47062,50945,55299,59472,63412,67961,71524,76183,80886,86079,91745,97247,104050,112821,117813,120861,124134,127434,130731,132587,134959,137598,140240,142266,146311,150123,153235,157755,155262,157099,159742,160467,159629,159762,159248,161596,162986,165789,169546
39540,"Racine, WI (Metropolitan Statistical Area)",171715,173903,172264,171543,171762,172266,172979,171952,171080,169741,169619,170270,169655,170181,171934,173657,175518,177885,180251,181776,183338,184808,185658,186621,187689,188361,188904,189047,189833,190845,191808,193251,193915,194395,194730,195130,195450,195120,194980,195240,195535,195606
39580,"Raleigh-Cary, NC (Metropolitan Statistical Area)",356680,362809,368858,377230,385013,393407,404305,411982,419800,431398,448113,467729,483172,494491,511200,527344,548874,568119,588751,612576,638140,666317,694496,721528,750079,776786,804157,833100,859117,883333,909510,944725,989219,1034476,1077163,1110061,1137404,1162399,1188200,1213995,1241826,1271821
39660,"Rapid City, SD (Metropolitan Statistical Area)",84294,84712,88627,91191,93202,94383,91221,91590,92747,94169,96877,98629,99995,102435,103024,102466,103659,106323,108367,109697,110321,111213,110994,110815,111230,112041,113124,114324,115323,115690,117624,118188,119479,120890,123059,125159,126622,127393,129125,130935,132379,132563
39740,"Reading, PA (Metropolitan Statistical Area)",305720,306891,308452,306642,309110,312055,313016,314414,314597,315184,317711,318105,320394,323871,327977,333938,337812,342637,346050,350186,354092,357193,360380,363739,367082,370942,374546,377487,381338,385846,390848,395933,401834,405223,407737,409904,412228,413969,415253,416433,417854,419206
39820,"Redding, CA (Metropolitan Statistical Area)",86651,92082,94909,100157,103572,112199,116590,120270,121513,122807,125322,128461,130119,132958,136627,140997,148606,153746,156800,157735,158621,159198,159737,160761,162034,161987,163615,166408,170198,173202,174867,175615,176166,176548,177247,177279,177344,177950,178517,179331,180064,179816
39900,"Reno, NV (Metropolitan Statistical Area)",148306,153109,159670,168795,178694,188511,196906,203693,210363,212962,218215,223695,230182,237251,244395,250718,259178,266660,273556,281288,291248,300246,310169,319425,327980,336225,344782,355341,365706,375713,386308,396546,404366,412724,418892,421787,426178,429041,433282,437908,444112,451276
40060,"Richmond, VA (Metropolitan Statistical Area) *",737863,748113,761694,775341,782838,791541,798178,805811,811647,817894,824309,833587,845461,861242,876601,890604,906684,920370,937231,951484,964850,977397,989199,1002966,1015983,1030337,1043450,1055256,1068409,1082054,1098719,1116391,1137479,1153700,1168018,1179342,1188710,1198793,1214052,1226940,1240714,1253770
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",1229743,1248571,1282517,1347627,1435733,1496847,1572429,1626183,1686602,1743463,1811019,1897927,1995378,2122256,2267166,2437479,2630471,2739150,2821341,2864517,2905505,2949807,2990316,3042372,3108220,3189513,3277022,3377365,3486938,3617771,3755607,3875709,3986510,4067344,4113447,4160685,4240739,4286191,4318845,4346320,4384684,4422911
40220,"Roanoke, VA (Metropolitan Statistical Area) *",251318,253423,255587,258644,260021,261869,260501,261693,261751,261672,262643,263208,263645,265026,265805,266749,269440,272906,273951,276643,279176,280938,282915,284593,285762,287193,288699,289547,290466,292082,293745,296405,299930,302858,305596,307816,308634,309333,310843,312402,313438,314023
40340,"Rochester, MN (Metropolitan Statistical Area)",141439,142168,143886,145499,145983,147713,148456,149775,150427,151922,153128,154688,154797,155475,158849,160993,163427,166169,168159,171334,172466,172741,174161,176251,179488,182498,185573,187803,190646,193067,195300,197188,199763,201782,204181,206097,207304,208887,210299,212606,214116,215745
40380,"Rochester, NY (Metropolitan Statistical Area)",989197,996288,997313,999583,995677,996204,994186,998299,1003975,1006962,1002789,1002633,1003295,1003095,1009766,1019683,1027880,1036248,1047976,1055228,1057376,1057933,1059684,1060003,1059773,1060310,1066482,1068215,1070355,1071918,1072494,1070418,1070370,1072040,1075302,1077941,1080527,1084399,1086625,1089109,1089687,1088882
40420,"Rockford, IL (Metropolitan Statistical Area)",274734,274255,273627,273731,276063,276951,279829,280591,278911,277354,277028,278623,278638,279051,279763,281563,284702,289895,294298,298582,302172,305671,309644,312342,315025,317596,321033,323229,325747,329472,332230,335903,341202,347503,349937,349766,349293,348330,346820,346129,344269,343015
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",116381,118189,119609,121414,122406,123247,123463,124388,125524,126478,127115,128799,129830,131116,131826,132358,133668,134810,135899,137253,138990,140508,141570,142807,142903,143333,143139,144034,144698,145487,146326,147027,148256,149644,151138,151729,152362,151561,150433,149217,148247,146536
40660,"Rome, GA (Metropolitan Statistical Area)",77988,78917,79499,80526,80194,79565,79860,79948,79897,79163,79223,79520,79804,80281,81046,81290,81483,82274,83100,84094,84911,86063,87061,87991,88833,89659,90837,91181,92597,93539,94014,94332,95165,95308,95922,96383,96437,96178,95950,95907,95900,96214
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",927304,948850,971060,1000056,1040724,1071481,1106955,1133346,1168540,1193993,1218388,1250764,1285092,1331264,1378887,1428491,1521462,1566994,1591373,1608074,1621444,1645098,1672583,1700488,1731847,1767237,1807949,1866310,1923508,1970542,2008663,2034850,2057885,2082217,2108310,2132657,2154127,2175562,2195051,2217490,2244867,2274649
40980,"Saginaw, MI (Metropolitan Statistical Area)",225920,225723,226118,226861,227115,226732,227373,224132,220925,217784,216710,215040,214972,214098,213522,212303,212071,212384,212421,212165,212262,212076,211927,211406,210839,210400,209899,209460,209323,208755,208489,207368,205822,203144,201966,200835,199871,198928,198409,196859,195317,193385
41060,"St. Cloud, MN (Metropolitan Statistical Area)",123661,126283,127477,129994,131145,132420,133782,135211,136115,137048,138037,139387,140892,142314,144873,147087,150078,151812,153430,155495,157264,159224,160563,162234,163352,165463,168139,170587,173123,175161,176860,179222,181873,184598,186507,188114,189161,189739,189925,190624,191888,193894
41100,"St. George, UT (Metropolitan Statistical Area)",18092,18504,19846,20877,22335,24019,26478,28070,29472,30963,32816,35761,39503,42781,44627,46744,49183,52811,56349,60656,66493,72261,77647,81520,84837,88049,91206,94512,99274,104188,110207,119000,126796,132277,135552,137088,138344,141015,143713,146357,150235,153578
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",118091,118925,119830,120097,119976,119604,119251,118583,117842,117584,117358,116748,116500,116125,115289,115917,116008,116534,117377,118153,118119,118915,119187,120013,120992,121611,124091,123936,123894,123923,123366,123484,124222,125483,126077,127001,127240,127554,127636,127243,126740,126078
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",2483293,2483274,2483161,2476457,2479899,2484555,2486989,2487360,2481504,2484786,2496966,2513864,2529039,2543754,2552771,2554879,2565020,2579363,2590410,2605968,2616756,2629433,2640161,2651165,2657031,2666413,2678822,2690131,2700121,2711031,2721868,2730316,2744265,2755581,2767776,2779404,2790459,2797300,2800463,2804822,2810317,2815929
41420,"Salem, OR (Metropolitan Statistical Area)",206796,211453,218659,228455,237065,243606,250849,254150,254850,255400,256540,258250,260438,263037,268239,273600,279862,287202,295039,303205,310626,317638,324457,331688,338269,343985,348007,351581,356668,360377,363708,368046,374317,379755,384075,388323,391421,393663,395490,397189,401032,406691
41500,"Salinas, CA (Metropolitan Statistical Area)",263534,270976,275942,281545,284129,286882,292406,299677,306241,313698,321458,328102,335849,341268,345947,349872,357535,364805,371860,371002,352363,355486,362215,376794,387889,396267,402990,407082,408977,409725,408731,405139,401831,402376,406022,410263,416532,421259,425824,428490,431044,433979
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",195957,199933,203759,206805,209113,212004,212780,212984,213485,216011,220383,225063,229583,233065,238509,242598,247645,254246,260733,267853,274618,281441,288563,294772,301328,307487,313744,319128,325063,332157,338528,345704,353828,360918,366772,370558,374734,377818,380517,383555,387460,391913
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",536395,551569,569758,586735,605964,625894,650232,669210,684802,700444,712930,720877,729985,735973,741463,745687,756611,778307,802260,826621,848617,866353,884440,904628,917191,929195,942537,954081,963150,971454,982034,997221,1018281,1037540,1055462,1074013,1091930,1109089,1127952,1146171,1159550,1175028
41660,"San Angelo, TX (Metropolitan Statistical Area)",77963,79721,80892,81609,83120,85419,87944,89968,93833,97684,99525,99875,100677,100781,101725,102830,101355,101188,102646,103413,104741,105174,106063,106710,107267,107089,107199,106937,107058,107287,107634,107785,108898,109441,110379,111626,113430,114548,116125,117599,119346,120527
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",1055225,1064486,1083489,1105551,1123898,1138722,1161968,1187117,1222136,1254044,1283925,1317439,1356676,1387997,1394458,1401286,1410902,1434060,1465365,1498269,1535185,1570083,1599427,1628676,1659847,1689009,1720003,1748123,1784153,1815846,1857602,1896328,1956361,2011543,2061275,2105672,2152542,2191507,2232588,2273519,2320172,2368219
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",1540667,1616907,1642781,1715527,1775410,1827602,1875620,1927018,1972354,2018133,2066419,2126090,2196834,2275309,2364284,2444380,2512365,2553122,2593126,2599776,2614685,2623697,2651549,2692600,2736720,2789593,2827366,2869672,2900355,2914702,2930007,2938375,2947289,2975742,3022116,3061203,3102436,3133069,3167554,3199707,3234658,3262566
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",3152349,3158346,3187017,3199300,3213638,3226421,3260930,3295803,3333995,3386080,3428080,3479465,3523866,3558999,3603440,3656981,3719675,3760370,3805588,3839619,3859905,3883894,3923208,3985694,4045185,4089620,4135875,4174788,4158544,4145965,4133400,4137858,4148724,4183637,4243932,4302830,4344808,4400957,4464478,4532579,4601942,4669035
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",1184823,1213688,1228572,1254396,1284003,1295698,1326709,1350627,1371955,1401776,1425185,1449912,1461582,1480543,1506608,1534258,1535142,1550447,1570207,1588680,1602152,1622579,1652864,1684121,1708031,1722965,1738728,1742726,1724404,1718790,1718016,1729959,1745283,1766098,1795231,1819573,1842072,1870668,1899220,1930576,1958735,1985975
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",125535,126456,134260,138635,145914,150850,156786,161886,166563,171365,177566,185248,192497,199345,204261,213314,218276,219895,221848,223370,226228,229370,232976,236601,240020,243480,247839,251462,253083,254674,256842,258615,260498,262770,266358,268145,269798,271044,274152,275681,278231,280088
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",149828,158622,168026,175132,174865,184041,189305,193590,197353,201921,205964,212143,216661,221202,225700,231463,229616,229935,232912,235386,237714,239324,241168,245344,250889,253667,255835,256045,254531,253021,252356,251377,251616,253304,256520,260009,263182,264968,266467,268946,271009,273677
42140,"Santa Fe, NM (Metropolitan Statistical Area)",63278,65930,69090,71604,72669,75353,75872,77222,80118,82250,84106,85676,89134,92323,94507,96962,99587,102536,106030,109927,113944,118462,121031,124172,125956,127966,129713,131057,133555,135213,136391,137610,138786,140210,141704,143205,144596,146234,147424,148486,149108,149720
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",278431,282626,286075,290381,295397,295423,300191,305588,313073,322294,329133,338569,345651,352021,355810,365695,370565,374910,378003,380064,384226,384582,386108,391290,394738,396906,399990,403164,405178,406810,407284,408079,408085,411243,415859,420356,424292,425775,430311,435492,440227,443677
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",243028,253255,262654,273175,281442,291859,301586,308609,314636,321580,326863,335355,345270,356111,367893,380633,390495,397937,405151,410687,416152,422286,428399,437141,445901,453421,460421,465293,465298,466489,466809,465938,465188,467356,473091,479479,484635,487034,489428,493352,497635,499752
42340,"Savannah, GA (Metropolitan Statistical Area)",204936,212479,218664,224727,226093,229430,231691,235102,239114,240354,242463,244606,247365,251216,254061,255475,259160,262690,267853,272886,277581,281126,283480,286697,288441,291618,293721,297133,301644,304585,310553,314528,322065,329943,335185,344017,348859,356630,363657,367900,374999,382547
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",606407,608007,603751,604269,603524,601656,597021,594227,591104,587760,584185,579742,578457,576085,575917,575871,576090,578212,579606,580330,578788,576980,573886,569384,566216,563157,559879,557476,555702,555483,555495,556652,557626,560032,561548,562933,564139,565553,567030,566254,566341,565361
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",1833981,1866276,1886242,1916683,1971129,2032131,2105824,2151691,2177909,2188099,2216022,2258026,2301024,2356263,2426393,2493214,2578807,2630705,2690858,2740325,2774159,2814630,2856795,2918071,2978761,3019651,3052187,3092927,3118302,3133021,3158967,3198265,3257081,3304467,3355042,3414797,3449507,3505162,3561158,3615685,3679543,3745182
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",45818,47259,48176,50485,53309,57912,60728,63946,67499,70419,73792,75879,78776,81171,83885,87542,91115,93593,96023,97566,99858,101929,103583,106291,108961,111294,113323,115456,118144,120450,125001,127955,131463,134564,136277,137016,138234,138901,140111,141372,143749,146560
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",40025,41070,41584,41962,43588,45828,48102,50315,52286,53670,55636,57508,59375,62119,64325,66334,69238,71614,73790,76301,78724,80792,82713,84334,85551,86604,87417,88510,89939,90943,93079,95614,97788,99023,99568,98956,98513,97875,97134,96521,96541,97582
43100,"Sheboygan, WI (Metropolitan Statistical Area)",99963,100372,99858,100495,100282,100727,100907,100554,100770,100592,101060,101028,100995,101347,102018,103032,104137,104714,105627,106729,108093,109672,110737,111536,111973,112088,112739,113023,113251,113433,113832,114454,114775,115178,115652,115562,115587,115541,115367,115565,116126,116611
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",79176,82243,84093,84089,84776,87500,90118,91140,91857,92562,93722,94827,96787,95717,95246,95499,95120,96178,96370,97474,98857,100342,102993,105122,107020,109173,110939,112330,113239,114421,114998,115666,117174,118331,118834,120069,120981,121185,121422,121742,122778,124603
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",332185,339670,344880,347270,350493,354406,360154,364582,370428,373804,375545,378841,381189,376505,370557,366185,359355,358735,361390,364541,366379,369593,371337,373985,372924,374607,376150,376250,376578,377109,380550,383099,389521,390221,392367,394845,399962,403981,407615,406463,404826,404366
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",76165,76922,78946,80688,83160,86268,86172,88036,88373,88872,90937,91192,94093,96690,96316,97551,97918,99058,101453,104403,109323,112480,112880,114907,116091,116530,118132,118798,119847,120638,123234,125786,127241,128206,129023,130081,131767,132842,131580,128947,126519,125470
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",136216,137619,139120,139721,137819,136704,135714,136130,135287,134406,134189,132924,131262,129973,130875,130798,131671,133113,134501,136425,138024,139713,141120,141447,141981,142877,142892,142193,141815,141374,141136,139860,140363,140721,141298,142645,144019,144766,144791,145158,145600,146222
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",128011,129032,131050,132916,133481,135312,139185,139142,140747,143042,146081,147929,147796,148672,151460,152240,154148,156928,160753,164088,167987,170698,173960,175756,178964,183138,188310,191693,194442,197813,202328,206605,211576,216943,221887,225913,229191,232601,237872,243014,247771,252066
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",288497,288309,287124,288007,290181,291639,290984,289810,287735,286626,288222,289373,289411,290952,292757,295488,297187,298719,300909,304704,307216,310072,312119,313574,314556,315804,316991,316897,316678,316545,316831,317221,317778,318668,319966,319189,319072,319082,318655,319170,320108,320556
43900,"Spartanburg, SC (Metropolitan Statistical Area)",189728,191765,190899,195534,197354,199543,203734,205912,207456,208734,211721,214981,215980,217970,220938,224609,227580,230786,233214,235243,238070,241114,244333,246830,249231,251886,254443,256469,258467,260223,261828,264481,268898,274215,279673,283335,284831,286489,288847,291370,294238,298115
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",330783,333588,339340,344835,354185,361816,372077,376396,377416,378843,383806,386231,385174,384587,384313,386686,394130,404533,416279,427479,434767,442045,446520,449120,452646,454950,459013,463126,467441,471299,476290,482051,489883,499209,505661,511783,515850,518363,521620,525507,531493,538609
44100,"Springfield, IL (Metropolitan Statistical Area)",179531,183947,187362,188410,187846,187471,187780,187489,186844,187611,187747,188104,187316,187591,188519,188954,189818,192544,195599,198516,201132,201598,202123,201884,201722,201347,201628,202427,203281,203901,204526,204988,205887,206771,207874,208900,210526,212055,212667,212550,212788,212596
44140,"Springfield, MA (Metropolitan Statistical Area)",657043,656518,652469,649816,647233,647146,646917,648504,643685,645245,646716,647091,648422,656473,664946,671887,674056,673564,673324,674002,675266,675336,674981,676079,677062,678597,680368,680632,684002,687131,687735,688409,689284,689853,691239,692079,695022,698452,699874,701142,703209,702585
44180,"Springfield, MO (Metropolitan Statistical Area)",235542,236572,241105,247152,252970,256053,259555,261087,262312,266915,271631,276883,281312,287040,291591,294823,300354,307066,314578,323461,332908,340951,346324,352705,358461,363882,369920,375215,380529,387040,394660,402883,413765,423127,429289,434220,437391,440656,444738,449014,452305,456506
44220,"Springfield, OH (Metropolitan Statistical Area)",155828,154645,151748,150753,150681,150789,150149,149463,147821,147142,147100,147075,147403,147514,147992,147720,147596,147747,147584,147442,147355,147289,147116,146268,145742,145159,144605,143803,143229,141758,141380,141367,140668,139829,139404,138778,138326,138093,137684,137382,137279,136937
44300,"State College, PA (Metropolitan Statistical Area)",107957,107533,110048,112939,111315,112459,113131,114390,114706,116203,115390,116567,117697,119468,120473,122049,125231,126518,127881,129930,130847,131951,134102,134849,134657,135315,135965,137620,140821,142926,144238,145543,148734,149498,151645,153052,154160,154698,155163,157255,158365,158863
44420,"Staunton, VA (Metropolitan Statistical Area) *",88941,90122,90316,90541,90646,90886,91031,91309,91701,91828,91764,91846,92272,93737,95015,96527,98096,99110,100067,101163,102263,103697,104994,105988,106879,108150,109129,109602,110436,111549,112751,114085,116262,117708,118420,118593,118347,118916,118719,119487,119971,120642
44700,"Stockton, CA (Metropolitan Statistical Area)",306658,309750,317671,320840,332685,338384,350304,361462,373479,385721,398731,416042,430786,445726,457138,466863,484131,492694,500278,506385,512212,517923,524657,531908,540257,552424,567885,591207,609041,626778,642898,656985,662812,668080,671692,677736,687381,695611,701892,705382,716006,727828
