GeoFips,GeoName,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2022
17980,"Columbus, GA-AL (Metropolitan Statistical Area)",5061,5298,5736,6301,6861,7317,8041,8984,9675,10300,11402,12169,12918,13601,14562,15134,15922,16709,17533,17943,18566,19428,20148,21366,22993,23903,24986,26041,27044,28500,29000,30167,31179,32030,32874,31726,32920,34688,34509,33564,34492,36228,37127,46748
18020,"Columbus, IN (Metropolitan Statistical Area)",6200,6258,7134,7950,8711,9485,9596,10935,11133,11918,14417,14704,14671,16027,17002,18134,18851,18881,20745,22168,23320,24762,25608,26641,28692,29497,31010,29840,30580,31623,33003,33387,35571,36608,38236,36100,37922,40951,43742,43186,45127,46916,47448,61920
18140,"Columbus, OH (Metropolitan Statistical Area)",5682,6038,6619,7292,8018,8872,9765,10612,11343,12191,13456,14433,15193,15884,17002,18355,19241,19704,20909,21742,22934,23774,24733,26269,27834,28912,30863,31067,31616,32316,33473,34438,35877,37392,38533,37633,38682,41318,43528,43807,45181,46931,47740,61228
18580,"Corpus Christi, TX (Metropolitan Statistical Area)",5200,5775,6468,6785,7790,8779,9620,11007,11452,11644,12242,12901,12675,12714,13449,14146,15242,16037,17136,17515,18281,18934,19981,21060,22124,22796,23726,25683,26321,27732,28672,30498,32235,33255,36666,34468,36849,39702,41034,42335,43847,42801,40817,54916
18700,"Corvallis, OR (Metropolitan Statistical Area)",4887,5488,6248,6815,7690,8360,9201,10182,10725,11700,12711,13194,13990,14583,15649,16733,17255,17917,18824,19971,21058,22760,24741,26235,27320,27616,29002,30126,29963,31635,32333,32671,34091,34644,36541,34557,35733,37395,37341,37266,38951,40085,41509,55325
18880,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)",5302,5583,6100,6522,7374,7920,8771,10011,10647,11301,12273,12847,13568,14307,15301,16481,17694,18343,19381,20079,20546,21799,22770,23904,25132,26391,27464,28735,30352,32875,34694,36668,38578,39614,39838,38644,40876,41952,43591,42976,44597,46156,47663,67820
19060,"Cumberland, MD-WV (Metropolitan Statistical Area)",4516,4903,5290,5892,6518,7163,7985,8699,9305,9928,10674,11343,11668,12352,13145,14051,14848,15295,15721,16224,16826,17320,18000,18886,19392,20056,21168,24748,25892,26791,27582,27186,26948,27521,29383,30087,31291,32368,33029,33318,34731,35889,37500,47013
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",6056,6634,7220,7928,8995,10137,11355,12734,13680,14684,16158,17255,17594,17769,18613,19542,20663,20929,22004,22865,23816,24998,26492,28216,30331,31342,33798,34557,34183,34362,35161,37513,40096,41454,43970,40228,41657,45624,47013,47597,50147,50821,51451,70493
19140,"Dalton, GA (Metropolitan Statistical Area)",4641,4936,5630,6203,6826,7512,8014,8674,9036,10200,11182,11867,12824,13736,14598,15557,16113,16470,17758,18739,19597,20102,21075,21514,22754,22937,23860,25817,26138,26731,27068,26487,26595,26956,26750,25259,25837,26752,27684,28992,30991,33026,33688,43089
19180,"Danville, IL (Metropolitan Statistical Area)",5713,6382,6874,7365,7977,8682,9102,10198,10769,10881,12273,12678,12956,13412,14125,15304,15660,15977,17321,17706,18717,18713,19972,20229,20921,21482,22426,23485,24011,25616,26349,26367,27417,28545,30713,30708,32118,33881,33928,35161,35095,35718,36119,49105
19300,"Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)",4628,5088,5781,6009,6660,7080,7804,8935,9220,10058,10833,11720,12209,12629,13528,14920,15829,16972,18095,19088,20109,21127,22298,23461,24620,25352,26683,27222,27614,28365,30671,32510,34976,36215,36220,35363,36797,38046,38307,38428,39598,41502,43012,56747
19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)",6229,6809,7267,7967,8709,9699,10530,11699,12193,12297,13673,14392,14666,15567,16265,17532,18445,18813,19850,20084,20942,22033,23562,24826,26170,26337,27740,28805,29384,30480,33001,33936,35679,37665,40045,38927,40023,42287,42878,43109,43271,44025,44868,56690
19430,"Dayton-Kettering, OH (Metropolitan Statistical Area)",6109,6593,7276,8056,8835,9706,10481,11279,11851,12697,14003,14945,15710,16164,17369,18630,19385,20019,20731,21474,22554,23871,24793,26115,27164,27783,29252,30072,30481,31072,31813,32403,34166,35163,36138,35492,36339,38382,39187,39534,41090,42619,43451,56468
19460,"Decatur, AL (Metropolitan Statistical Area)",4359,4943,5387,5901,6548,7383,7955,8927,9350,10030,11309,12223,12881,13412,14538,15647,16457,17180,18185,18573,19629,20330,20946,21573,22834,23412,23896,24500,24558,25713,27212,28081,29233,30434,31325,30521,31318,31804,32470,33189,34473,35008,35040,45215
19500,"Decatur, IL (Metropolitan Statistical Area)",6022,6511,7088,7628,8321,8889,9853,11088,11583,11663,13061,13789,14379,15209,16108,17642,18349,18579,19866,20301,20982,21653,23289,24036,25376,26959,27807,30138,30444,30321,31752,32498,34357,36597,38697,38618,39050,41235,41267,42306,43642,43480,43804,56774
19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",5058,5424,5820,6309,7044,7769,8915,10048,10545,11448,12363,13187,13883,14348,15293,16184,16482,16572,17097,17680,18333,19341,20267,21058,21930,22535,23801,25715,26457,27577,29154,30486,32057,33245,33834,32066,33646,34640,35714,35734,37206,38482,39817,54768
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area) *",6793,7387,7975,8778,9819,10864,12219,13718,14800,15576,16744,17563,18002,18351,19401,20936,21972,22732,23697,24846,26007,27550,28985,30400,33002,34608,37919,38695,38130,38302,39259,41263,44019,45665,46890,43394,43948,47633,49749,51706,55328,55702,55105,84788
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",6145,6824,7443,8186,9208,10241,11030,12220,12995,13606,14799,15466,16125,16939,18066,19368,20574,20943,21997,22446,23780,24956,26354,27633,29390,30324,31714,32956,33609,34262,36554,37566,39547,40965,42394,41211,42207,43493,45700,45546,47688,49546,50612,64401
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",6532,6900,7750,8744,9730,10585,11252,12011,12523,13430,14912,16335,17319,17746,19112,20496,21295,21295,22279,23329,24966,26275,27435,28654,30655,32065,34525,34895,34509,35217,35926,36742,37291,38577,39215,37111,38240,40827,42420,42558,44398,47063,48092,61322
20020,"Dothan, AL (Metropolitan Statistical Area)",4526,4811,5450,5794,6457,6976,7603,8987,9173,9670,10870,11335,12037,12724,13881,15391,15619,16202,17421,17552,18607,19664,20015,20758,22006,22797,23255,25174,25901,26498,28122,29610,30928,32387,32795,32357,33680,34706,34821,35105,36143,37418,38218,49482
20100,"Dover, DE (Metropolitan Statistical Area)",5603,6080,6431,6742,7288,7776,8578,9656,10340,10807,11778,12514,13260,14041,15311,16495,17138,17798,18529,18718,19423,20421,21751,22029,23667,25073,27115,26934,28123,29442,30849,31156,32483,33172,33504,34641,34224,35557,35582,36460,37280,37770,39358,51188
20220,"Dubuque, IA (Metropolitan Statistical Area)",5299,5774,6223,7135,7982,8646,9148,10124,10381,10878,12314,12842,13328,14468,14917,16207,16966,17433,18727,19192,20492,21598,22479,23327,24825,24923,26297,26929,27558,28137,28980,29910,32443,35013,36497,35586,36918,39085,40732,40830,42250,43741,44561,60090
20260,"Duluth, MN-WI (Metropolitan Statistical Area)",5074,5859,6492,6719,7777,8586,9321,10330,10341,10604,11550,12109,12704,13187,13987,15318,16243,16817,17700,18077,18893,20179,21204,21970,23605,24436,25907,26213,27254,28012,29061,29232,30715,32534,34574,34225,36296,38298,38902,38776,40196,41436,41266,54565
20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",4892,5473,6011,6501,7258,7927,8792,9904,10698,11453,12877,13944,14689,15512,16710,18276,19292,20038,21358,22153,22899,23847,24971,26026,27239,28323,29930,30460,30124,30788,33982,35669,37847,40100,41406,40110,41008,42349,43712,43082,45200,46887,48324,63799
20700,"East Stroudsburg, PA (Metropolitan Statistical Area)",6060,6539,6948,7418,8043,8748,9644,10614,11433,12237,13538,14637,15677,16575,17433,17958,18093,18005,18485,19056,19512,20027,20675,21450,22586,23452,25277,26501,26935,27443,28615,29526,30560,32117,33320,32488,32436,34021,33785,35773,37308,38716,39811,52643
20740,"Eau Claire, WI (Metropolitan Statistical Area)",4900,5278,5768,6376,7006,7746,8641,9456,9982,10624,11471,12111,12946,13531,14185,15316,16041,16459,17583,17991,19081,20052,21177,22552,24301,25234,26768,27514,28157,28791,29608,30450,32276,34176,35557,35929,36860,38684,39997,39896,41596,42268,42137,56225
20940,"El Centro, CA (Metropolitan Statistical Area)",5994,6304,6816,6936,7420,10315,9643,9944,10859,11360,11558,11323,11742,13602,15389,16052,16140,16009,16270,17033,17003,17221,16987,17592,18756,19237,19108,20723,22995,23381,23530,24097,25334,26270,28108,27867,29124,31225,31428,32627,33758,36121,35252,45188
21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",6222,6085,5984,6840,7440,8099,8468,9239,10140,10689,11614,12272,12745,13361,13933,14996,15563,16686,18494,17869,18323,18735,19766,20400,21638,22402,24417,25163,25681,26923,27932,28612,29866,30975,32230,33154,33723,35087,35784,35341,36502,38360,39547,50602
21140,"Elkhart-Goshen, IN (Metropolitan Statistical Area)",5656,5977,6916,7644,8428,8803,8934,9887,10437,11733,13016,13531,14492,15525,16507,17519,17908,18065,19559,20467,21711,22407,22994,23551,25236,26440,27389,26703,27749,28460,29781,30705,31439,32088,31213,28576,30581,32386,34752,35789,38304,39802,41332,58570
21300,"Elmira, NY (Metropolitan Statistical Area)",5344,5707,6190,6681,7235,7793,8894,9840,10380,11047,12103,12563,13377,14098,14967,16205,16920,17551,18197,18541,19328,20162,21031,22021,22918,23979,25429,25514,25416,26010,26992,28338,29804,31178,33534,33623,35109,36735,37028,37722,38810,39254,39538,51630
21340,"El Paso, TX (Metropolitan Statistical Area)",4422,4509,4879,5260,5762,6394,6933,8115,8519,9023,9564,10156,10510,10697,11285,12095,12757,13009,14093,14500,15008,15555,16097,17052,17842,18176,19167,19842,20715,21259,22028,23083,23925,25049,26002,26743,28769,30017,30817,30281,31551,32484,32889,44163
21420,"Enid, OK (Metropolitan Statistical Area)",5568,6115,6633,7393,8169,9551,11002,12799,13439,13230,14458,14605,14583,14669,15909,16672,17326,17522,18481,18993,19755,19840,20627,22373,23009,22829,24226,25520,26533,28300,30243,31806,35181,36348,38675,36600,39516,41842,44592,42967,45554,43509,43133,48872
21500,"Erie, PA (Metropolitan Statistical Area)",5516,5910,6262,6879,7664,8433,9189,10074,10602,10938,11772,12529,13009,13574,14620,15976,16884,17685,18706,19514,20257,20807,21828,22823,23484,24218,25318,25960,26547,26940,28319,29227,30647,32429,34016,33413,34626,36797,37774,37682,38603,39758,40425,51396
21660,"Eugene-Springfield, OR (Metropolitan Statistical Area)",5328,5831,6601,7388,8223,8973,9441,10012,10186,11023,11929,12522,13116,13826,14970,16118,16702,17148,17941,18896,19970,21000,22036,22871,24028,24392,25716,26820,26842,27208,28780,30330,32792,33162,33830,32652,33555,34457,35763,35834,37784,39992,41101,56188
21780,"Evansville, IN-KY (Metropolitan Statistical Area)",5434,5970,6647,7564,8331,9165,9890,10897,11513,11996,13345,13991,14519,14963,16121,17286,18303,18746,20021,20830,21592,22206,23456,24447,26287,26787,28311,29477,30039,30614,31515,32607,34437,34576,36617,35937,38039,40514,41721,40091,41710,42984,43387,58138
21820,"Fairbanks, AK (Metropolitan Statistical Area)",9356,15613,15239,13811,13339,13781,15162,16634,19929,19356,19435,19953,19016,18560,18653,19889,20322,20555,21619,22444,22485,23886,24236,25514,26652,27482,29619,29940,31636,33397,34298,37003,40524,42197,46238,46181,46814,51461,50889,48789,51669,53019,52139,67790
22020,"Fargo, ND-MN (Metropolitan Statistical Area)",6084,6242,7244,7239,8549,9063,9302,10639,11341,11868,12790,13181,13939,14589,14862,15910,16972,17447,18600,18965,20224,21015,22576,23424,25058,26203,28342,28283,29377,30577,31698,33037,35094,36919,39956,38656,40577,43550,47253,46902,49066,49723,49325,64468
22140,"Farmington, NM (Metropolitan Statistical Area)",4609,5117,5703,6514,7281,7646,8570,9635,9726,9402,9722,10300,10139,10022,10618,11661,13043,13814,14511,15298,16059,17007,17327,18053,18335,18111,19056,20428,20544,21313,22842,24826,27376,29558,32714,30409,30682,32691,33275,32318,34099,34494,33471,43489
22180,"Fayetteville, NC (Metropolitan Statistical Area)",5294,5669,5981,6250,6781,7334,8322,9131,9787,10571,11484,12097,12779,13294,14213,14859,15303,15881,18582,18858,19138,19931,20596,21153,22236,22903,23874,24158,25358,26588,27524,29169,29876,30668,31735,31499,31835,32418,32982,32573,33421,34277,34253,45051
22220,"Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)",4083,4820,5265,5683,6406,6927,7603,8668,9199,10013,11246,12099,13155,13498,14515,15735,16296,16936,18273,18831,19778,20690,21428,22434,24037,25103,26306,27654,28557,29772,32461,34427,36798,38827,40775,38073,39003,43674,49682,48544,54080,57357,59389,74943
22380,"Flagstaff, AZ (Metropolitan Statistical Area)",4574,4808,5449,5772,6642,7098,7947,8555,9005,9655,10424,11321,12038,12403,12928,13447,14295,14915,15887,16309,17205,18008,19031,19965,21292,22322,23623,24885,25428,26354,27850,29324,31746,33669,35821,34089,34531,36414,36893,38325,40000,42186,43197,58933
22420,"Flint, MI (Metropolitan Statistical Area)",5497,6032,7205,8269,8990,9785,10343,11427,11523,12696,14184,15381,16069,15323,16018,16829,17537,18401,18975,19810,21850,22949,23877,24152,24954,25617,26768,26555,26681,27410,27853,28248,29168,29704,30455,29610,30592,32099,33206,33836,34940,36766,37706,47564
22500,"Florence, SC (Metropolitan Statistical Area)",4281,4438,4881,5230,5879,6400,7062,8040,8384,8961,9926,10440,11001,11794,12896,14117,15028,15773,16604,17291,18102,18780,19971,20678,21794,22414,23793,24576,25081,25756,26890,27629,29307,30526,31563,30790,31280,32708,33266,33954,35130,36425,37547,50679
22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",4405,4741,5413,5863,6641,7249,7971,8782,9189,9627,10449,11062,11717,12374,13546,14471,15764,16268,17167,17611,18528,19423,20056,20534,20838,21262,21943,22712,23010,24091,25474,26871,28149,29564,30152,29860,31234,32044,32311,32437,33678,34544,34944,44713
22540,"Fond du Lac, WI (Metropolitan Statistical Area)",5349,5857,6515,7271,8005,9009,9721,10718,11320,11801,13105,13662,14368,15282,15900,17892,18698,18920,20150,21080,22426,23222,24209,25196,26564,27035,28499,28812,29799,30366,31230,32031,33177,35024,36770,35566,36789,38107,39657,39811,41584,43123,43493,58204
22660,"Fort Collins, CO (Metropolitan Statistical Area)",4817,5606,6348,6808,7730,8626,9574,10627,11341,12214,13135,13757,14333,14980,15794,17052,17968,18591,19559,20577,21409,22713,24269,25606,26957,27959,30727,32066,31841,31758,32719,33972,35739,37666,38301,37027,37474,39109,40768,42294,44658,46451,48079,67849
22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)",4408,4168,5258,5730,6376,6985,7765,8733,9117,9647,10577,11260,11926,12507,13324,13949,14576,15152,16383,16614,17656,18292,18837,19584,20618,21153,22290,22384,22604,23611,25330,26266,27695,28480,29921,29255,30084,32058,33140,33265,34754,35581,35914,45543
23060,"Fort Wayne, IN (Metropolitan Statistical Area)",5810,6096,6844,7691,8489,9386,9990,10972,11283,11794,13100,14032,15152,15997,17501,19003,19775,19778,21294,21901,23033,24156,25034,26024,27771,28500,29660,29428,29863,29653,30769,31549,33593,34606,35251,33683,34559,36621,38173,38051,39885,41656,42437,57079
23420,"Fresno, CA (Metropolitan Statistical Area)",6092,6385,7121,7420,8120,9465,10706,10980,11308,11595,12434,13086,13742,14593,15241,15935,16814,17153,17751,18364,18465,18953,19493,19784,20762,21697,23069,23460,24611,25863,26923,27597,29137,30293,30454,30176,31181,32669,33288,34426,36385,38296,39072,50549
23460,"Gadsden, AL (Metropolitan Statistical Area)",4409,4818,5204,5884,6595,7311,7973,8874,9053,9604,10533,11054,11580,12305,13194,14069,14606,14957,15986,16696,17535,18121,18841,19604,20326,20826,21723,22283,23019,23836,25093,25933,26705,28302,29158,29085,30190,30626,30977,31154,32245,33706,34201,42951
23540,"Gainesville, FL (Metropolitan Statistical Area)",4702,5146,5566,5923,6558,7240,8007,8910,9574,10428,11446,12334,13008,13695,14787,16018,16821,17232,17804,18430,19136,19883,20524,21348,22411,22968,24017,25307,25637,26301,28662,30210,31633,32744,33712,32585,33969,34975,34867,34886,36427,37426,38071,50892
23580,"Gainesville, GA (Metropolitan Statistical Area)",4494,4884,5477,6064,6858,7537,8376,9225,9766,10528,12024,12887,13830,14322,15252,16202,16768,17015,17976,18800,19840,20395,21301,21643,23213,24383,25315,25825,26374,27727,29419,30800,31639,32233,31437,30628,30906,33095,33873,34552,36548,39185,40379,57416
23900,"Gettysburg, PA (Metropolitan Statistical Area)",5275,5697,6439,7012,7728,8522,9400,10224,10897,11390,12601,13375,14154,14793,15947,17059,17739,18012,18836,19148,19343,20303,21260,22327,23211,24437,26118,28097,28850,30247,31069,32261,33310,35082,36923,36806,37567,39061,39924,40714,42551,44189,44732,55597
24020,"Glens Falls, NY (Metropolitan Statistical Area)",4753,5081,5513,5893,6449,7059,7930,8779,9546,10260,11414,12134,13106,13983,15176,16279,16788,17099,18250,18492,19151,20003,20760,21800,22872,23615,25412,25416,25839,26902,28770,29349,30437,31391,33660,34805,36182,37489,38415,39087,39431,40838,41701,54454
24140,"Goldsboro, NC (Metropolitan Statistical Area)",4863,5181,5582,5825,6393,6910,7601,8308,8881,9416,10573,10944,11517,11836,12719,13729,14702,15293,16428,17216,18101,18825,19575,20424,21065,21867,22932,24122,24866,25300,26520,27593,28854,30573,31456,31305,31762,32651,34138,33732,34962,35706,36182,49370
24220,"Grand Forks, ND-MN (Metropolitan Statistical Area)",6035,6561,6797,6661,8093,8400,8768,9890,10760,11341,12562,12701,13730,14190,14122,14988,16030,16386,17501,17442,18453,19148,20617,20746,22685,23069,24478,25018,26342,28525,28549,29876,31523,33889,36899,36003,37766,40562,43991,43929,44288,44933,45096,60462
24260,"Grand Island, NE (Metropolitan Statistical Area)",5389,6044,6248,6502,7751,8092,8526,10217,10419,10827,12341,12588,13307,13895,14816,15882,16580,17357,17918,18255,19541,20163,21739,22042,23081,23783,24993,26616,27038,28577,28582,29723,30778,33200,35032,33824,34514,37519,37992,38439,39073,41003,40608,54336
24300,"Grand Junction, CO (Metropolitan Statistical Area)",5532,6068,6450,7526,8320,9010,9852,11258,11606,11546,11689,12323,12369,13302,14348,14992,15672,16291,17427,18119,18732,19908,20704,21998,23670,24271,25615,27268,27597,27832,28695,30470,32669,35446,38775,34819,34343,35645,36961,37443,39589,40302,39847,54654
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",5510,5910,6522,7265,8168,8955,9605,10412,11001,11838,13084,13973,14684,15438,16392,17517,18477,18805,20032,20780,22288,23326,24370,25441,26990,27891,29512,29966,29810,30543,32154,32887,34392,35348,37367,34472,36377,39261,41558,41374,42951,45242,46139,62131
24420,"Grants Pass, OR (Metropolitan Statistical Area)",4603,5087,5688,6259,6794,7300,7980,8599,9051,10186,10784,11246,11815,12136,13015,14374,14861,15200,15823,16520,17192,17992,18884,19532,20489,20977,21926,22934,23161,24044,25720,26930,28270,29488,29254,29255,29887,30717,31949,32375,34079,35960,36785,52166
24500,"Great Falls, MT (Metropolitan Statistical Area)",6064,6594,7296,7779,8550,9454,10520,11360,11982,12649,13377,13622,14302,14745,15637,16676,17393,18100,18551,19398,19406,20379,20960,21962,23157,23387,24512,25591,26829,28044,29519,30794,33291,34856,36276,36725,38445,39311,40057,39201,40685,41814,42472,57020
24540,"Greeley, CO (Metropolitan Statistical Area) *",5679,6181,6599,6624,7585,8137,8607,9875,10298,10850,11841,12212,12466,12980,13766,14963,15525,16083,16970,18146,18760,19293,20505,21393,23057,24137,25377,26015,24828,25223,27059,28688,29978,32279,34027,32786,33458,35526,37191,38907,42404,43873,43882,58860
24580,"Green Bay, WI (Metropolitan Statistical Area)",5172,5675,6257,7053,7884,8798,9657,10476,11135,11860,13005,13896,14614,15101,15824,17296,18279,18862,20063,20925,21997,22911,24116,25736,27231,28113,29733,30198,31007,31988,33237,33997,35666,37137,38844,38040,39367,41285,43060,43324,44489,45829,46221,61179
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",5501,5851,6362,6959,7836,8558,9368,10388,10950,11838,13170,14004,14886,15947,17241,18311,19274,19476,20606,21465,22398,23255,24343,25627,26924,27372,28259,28697,28666,29055,30640,31775,33514,34484,35237,33684,34271,35122,36615,36184,37877,39613,39704,52335
24780,"Greenville, NC (Metropolitan Statistical Area)",4636,5142,5767,6015,6915,7300,7736,8626,9277,9792,11009,11547,12234,12949,14123,15619,16652,17212,18066,18987,19610,20676,21460,22797,23041,23634,25038,25275,25601,26145,27227,28683,30244,31619,32840,31978,32462,33302,35664,35697,37206,38308,39457,53495
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",4811,5048,5683,6135,6795,7533,8340,9150,9590,10351,11361,12085,12868,13712,14933,15914,16928,17279,18116,18980,20010,21250,22192,23100,24476,25050,26475,27363,27504,27740,28246,29255,30915,32530,33379,31804,33020,34486,36006,36291,38165,39978,40698,52202
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",4804,5389,5850,6270,6794,7287,8170,9284,9978,10014,10549,11086,11646,11991,12844,13776,14518,15289,16154,17464,18380,18935,19636,20525,22373,23090,24194,24360,24847,25904,26301,28510,30088,34570,33745,33584,34352,34178,34167,33908,34437,34598,35288,45604
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",5275,5732,6165,6798,7595,8369,8959,9795,10385,10801,11937,12584,13243,13968,14904,15901,16204,16402,16946,17442,18385,18991,19930,21452,22075,22717,24492,26414,27126,27987,29404,30703,32123,33399,34337,34016,34936,36286,37163,37182,38185,39312,40500,52426
25220,"Hammond, LA (Metropolitan Statistical Area)",3527,3987,4400,4826,5349,5967,6794,7579,8137,8629,9058,9505,9710,9875,10375,11158,12111,13120,14255,15230,16239,16663,17166,17796,18388,18758,19733,21290,21898,22630,24261,26411,28831,30681,32446,32002,33424,34263,34775,34748,35519,35643,36513,47512
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",6329,6315,7432,7333,7139,9304,11406,10868,11405,10590,12034,11811,11664,13127,13155,13834,13676,14345,15172,15744,15967,15822,16703,16882,16461,16910,17382,18473,20159,22104,23201,23663,23514,26563,25479,24494,26345,29308,28626,29642,32810,32733,34161,42525
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",6067,6575,7174,7746,8454,9178,9972,10970,12038,12794,13912,14907,15907,16791,18088,19700,20815,21678,22646,23291,24040,25015,26240,27441,28733,29697,30995,32566,33436,34435,35598,36540,37392,39131,40282,39594,40682,42399,43579,43811,45197,46936,47285,60723
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",4237,4543,5023,5498,6038,6770,7651,8319,8948,9650,11016,11819,13145,13501,14737,15943,16270,16690,17634,18286,18800,19058,19310,20055,21170,21766,23115,24814,23939,25311,26455,27375,27969,29115,30279,29336,30568,31740,32613,33047,34648,36638,35729,51466
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",6602,7139,7649,8409,9325,10532,11932,13173,14214,15127,16718,17873,19249,20721,22489,24386,25164,25371,26506,27251,27864,28785,29822,31484,33497,35003,37897,38846,38721,39192,41313,42830,45643,48206,49936,49156,50090,52008,53321,53554,55543,57378,58296,69787
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",3936,4297,4795,5299,5843,6406,7042,7738,8056,8497,9109,9536,9934,10499,11215,12236,12918,13366,14319,15092,16096,16989,17710,18780,19498,20065,20699,22119,22907,23219,24630,26043,27480,28501,29884,29877,30761,31714,33074,33626,34762,35792,35729,44507
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",4722,4962,5553,6187,6710,7287,7963,8906,9359,10349,11449,11976,12971,13865,15049,16274,16914,17256,18452,19315,20222,20873,21667,22629,23771,24550,25333,25777,25616,25864,26954,28020,29259,30108,30561,29787,30328,31038,32238,31961,33521,35339,36334,49697
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",5933,5791,6570,7274,7899,8765,9888,11515,11818,12225,13630,14670,15643,16101,17014,18333,19772,20027,21313,21918,23206,24037,25392,26836,28640,29918,30993,32514,32702,34244,36488,38364,41262,42975,42698,40832,39180,41567,43091,43519,46355,48722,50697,67794
25980,"Hinesville, GA (Metropolitan Statistical Area)",5014,5005,5980,6787,7042,7856,8298,8575,9257,9546,9769,10313,10764,10932,11057,11426,11168,12018,13282,14003,14069,14991,15472,15711,16456,17218,18053,18986,20291,23229,23523,23983,25788,26136,27695,26856,29066,30424,29853,30570,30564,32062,31927,39616
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",3851,4175,4472,4721,5375,6154,7110,8123,8684,9265,10674,11931,12193,12687,13641,14848,15103,15550,16051,16636,17388,17627,18317,19318,20253,21116,22437,23348,23747,24597,25379,27054,28573,29756,30340,30097,31387,32314,32717,33194,34119,35400,35602,45330
26300,"Hot Springs, AR (Metropolitan Statistical Area)",4691,5080,5634,6190,6872,7509,8567,9663,10369,10724,11582,12341,12928,13228,14104,15521,16350,17013,18052,18929,19527,20454,21057,21850,22855,22954,23653,24408,24709,25606,26906,28386,30136,31335,31561,31610,32227,33583,34754,33889,35581,36480,37412,48507
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",4432,4984,5671,6283,7248,8147,9459,10785,11150,10676,11138,11394,10826,10691,11445,12238,13391,14056,14581,15352,16356,17048,18120,19892,20859,20429,22173,24356,25044,25638,26304,29339,34145,38157,41030,39131,40072,39918,42210,43204,45059,43424,40272,50394
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",6183,7014,7717,8477,9622,10800,12087,13770,14426,14316,15161,15917,15702,16055,17414,18694,20076,20658,21787,22367,22903,24235,25850,28045,30105,30911,33254,34501,33518,34265,36151,38727,41834,43812,47913,43946,45627,48677,52301,52033,54699,54210,50841,68344
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",4504,4977,5516,6087,6772,7512,8176,8884,9315,9567,10381,11016,11468,12014,12890,13839,14787,15345,16518,16932,17521,18027,18703,19700,20421,20878,21923,23189,24052,24568,25115,25991,27563,29046,31057,31559,32356,33667,34149,33898,35053,36160,36124,48311
26620,"Huntsville, AL (Metropolitan Statistical Area)",5424,5770,6337,6866,7689,8417,9164,10199,11010,11917,13394,14528,15438,16419,17569,18685,19664,20388,21504,21401,21810,22853,23658,25025,26269,26661,28318,28800,29348,30683,32299,33988,35766,37567,39494,38959,40316,41904,42373,42133,43014,44403,45464,59677
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",5605,5906,6487,6943,7444,7901,8808,9492,10018,10764,11545,12531,12939,13378,14211,15549,16561,16833,17751,18490,18878,19582,20148,20900,21979,22913,24111,25674,26463,27185,28778,30279,32615,33830,33906,32180,32774,33912,35590,35329,36146,39153,42118,59280
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",5892,6362,7010,7749,8574,9435,10282,11240,11625,12383,13648,14604,15470,16314,17580,19029,20130,20683,22000,22939,24142,24899,25977,27137,29475,30474,32729,33441,33527,33781,34996,35852,37698,38314,40117,39690,41593,44112,45526,45542,46732,48593,50039,68719
